Virus_name_ORF_8_replacement_L84S,GISAID_ID,Lineage,GISAID_Clade,Location,Collection_date
hCoV-19/USA/GA_1445/2020,EPI_ISL_420788,A.3,S,North_America_/_USA_/_Georgia,2020/03/04
hCoV-19/USA/GA_1320/2020,EPI_ISL_420786,A.3,S,North_America_/_USA_/_Georgia,2020/03/03
hCoV-19/USA/VA-DCLS-0024/2020,EPI_ISL_420628,A.1,S,North_America_/_USA_/_Virginia,2020/03/13
hCoV-19/Australia/WA09/2020,EPI_ISL_420538,A.1,S,Oceania_/_Australia_/_Western_Australia_/_Perth,2020/03/14
hCoV-19/Australia/WA04/2020,EPI_ISL_420536,A.1,O,Oceania_/_Australia_/_Western_Australia_/_Perth,2020/03/15
hCoV-19/England/20139018302/2020,EPI_ISL_420524,A.2,S,Europe_/_United_Kingdom_/_England,2020/03/26
hCoV-19/Spain/Valencia39/2020,EPI_ISL_420124,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia38/2020,EPI_ISL_420123,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia37/2020,EPI_ISL_420122,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia36/2020,EPI_ISL_420121,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia35/2020,EPI_ISL_420120,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia34/2020,EPI_ISL_420119,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia33/2020,EPI_ISL_420118,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia32/2020,EPI_ISL_420117,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia31/2020,EPI_ISL_420116,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia30/2020,EPI_ISL_420115,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia29/2020,EPI_ISL_420114,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia28/2020,EPI_ISL_420113,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia27/2020,EPI_ISL_420112,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/USA/CT-Yale-023/2020,EPI_ISL_420091,A.1,S,North_America_/_USA_/_Connecticut,2020/03/18
hCoV-19/USA/CT-Yale-012/2020,EPI_ISL_420086,A.1,S,North_America_/_USA_/_Connecticut,2020/03/19
hCoV-19/Senegal/620/2020,EPI_ISL_420078,A,S,Africa_/_Senegal_/_Thies,2020/03/20
hCoV-19/Senegal/618/2020,EPI_ISL_420077,A.p7,S,Africa_/_Senegal_/_Dakar,2020/03/20
hCoV-19/Australia/VIC256/2020,EPI_ISL_420036,A.2,S,Oceania_/_Australia_/_Victoria,2020/03/21
hCoV-19/USA/VA-DCLS-0019/2020,EPI_ISL_420029,A.1,S,North_America_/_USA_/_Virginia,2020/03/11
hCoV-19/USA/VA-DCLS-0018/2020,EPI_ISL_420028,A.1,S,North_America_/_USA_/_Virginia,2020/03/11
hCoV-19/Australia/VIC317/2020,EPI_ISL_420008,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/24
hCoV-19/Australia/VIC316/2020,EPI_ISL_420007,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/24
hCoV-19/Australia/VIC304/2020,EPI_ISL_419995,A.2,S,Oceania_/_Australia_/_Victoria,2020/03/23
hCoV-19/Australia/VIC295/2020,EPI_ISL_419986,A.2,S,Oceania_/_Australia_/_Victoria,2020/03/23
hCoV-19/Australia/VIC293/2020,EPI_ISL_419984,A.5,S,Oceania_/_Australia_/_Victoria,2020/03/23
hCoV-19/Australia/VIC288/2020,EPI_ISL_419979,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/22
hCoV-19/Australia/VIC277/2020,EPI_ISL_419970,A.2,S,Oceania_/_Australia_/_Victoria,2020/03/22
hCoV-19/Australia/VIC265/2020,EPI_ISL_419958,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/22
hCoV-19/Australia/VIC244/2020,EPI_ISL_419939,A.2,S,Oceania_/_Australia_/_Victoria,2020/03/21
hCoV-19/Australia/VIC241/2020,EPI_ISL_419936,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/21
hCoV-19/Australia/VIC232/2020,EPI_ISL_419927,A.2,S,Oceania_/_Australia_/_Victoria,2020/03/21
hCoV-19/Australia/VIC229/2020,EPI_ISL_419924,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/21
hCoV-19/Australia/VIC225/2020,EPI_ISL_419920,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/20
hCoV-19/Australia/VIC222/2020,EPI_ISL_419917,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/20
hCoV-19/Australia/VIC215/2020,EPI_ISL_419910,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/20
hCoV-19/Australia/VIC213/2020,EPI_ISL_419908,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/20
hCoV-19/Australia/VIC209/2020,EPI_ISL_419904,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/20
hCoV-19/Australia/VIC205/2020,EPI_ISL_419900,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/19
hCoV-19/Australia/VIC204/2020,EPI_ISL_419899,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/19
hCoV-19/Australia/VIC189/2020,EPI_ISL_419885,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/19
hCoV-19/Australia/VIC177/2020,EPI_ISL_419874,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC173/2020,EPI_ISL_419870,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC165/2020,EPI_ISL_419862,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC162/2020,EPI_ISL_419859,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC160/2020,EPI_ISL_419857,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC159/2020,EPI_ISL_419856,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC150/2020,EPI_ISL_419847,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/17
hCoV-19/Australia/VIC140/2020,EPI_ISL_419837,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/16
hCoV-19/Australia/VIC139/2020,EPI_ISL_419836,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/15
hCoV-19/Australia/VIC138/2020,EPI_ISL_419834,A.5,S,Oceania_/_Australia_/_Victoria,23-FEB-2020
hCoV-19/Australia/VIC51/2020,EPI_ISL_419826,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/12
hCoV-19/Australia/VIC130/2020,EPI_ISL_419823,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/21
hCoV-19/Australia/VIC112/2020,EPI_ISL_419821,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC46/2020,EPI_ISL_419816,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/11
hCoV-19/Australia/VIC103/2020,EPI_ISL_419814,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/17
hCoV-19/Australia/VIC100/2020,EPI_ISL_419812,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/16
hCoV-19/Australia/VIC94/2020,EPI_ISL_419805,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/16
hCoV-19/Australia/VIC86/2020,EPI_ISL_419796,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/15
hCoV-19/Australia/VIC85/2020,EPI_ISL_419795,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/15
hCoV-19/Australia/VIC77/2020,EPI_ISL_419789,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/14
hCoV-19/Australia/VIC76/2020,EPI_ISL_419788,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/14
hCoV-19/Australia/VIC73/2020,EPI_ISL_419785,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/14
hCoV-19/Australia/VIC69/2020,EPI_ISL_419783,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/13
hCoV-19/Australia/VIC68/2020,EPI_ISL_419782,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/13
hCoV-19/Australia/VIC67/2020,EPI_ISL_419781,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/13
hCoV-19/Australia/VIC57/2020,EPI_ISL_419779,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/12
hCoV-19/Australia/VIC56/2020,EPI_ISL_419777,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/12
hCoV-19/Australia/VIC60/2020,EPI_ISL_419772,A.5,S,Oceania_/_Australia_/_Victoria,2020/03/13
hCoV-19/Australia/VIC53/2020,EPI_ISL_419769,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/12
hCoV-19/Australia/VIC41/2020,EPI_ISL_419760,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/11
hCoV-19/Australia/VIC40/2020,EPI_ISL_419758,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/11
hCoV-19/Australia/VIC35/2020,EPI_ISL_419755,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/10
hCoV-19/Australia/VIC33/2020,EPI_ISL_419752,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/10
hCoV-19/Australia/VIC32/2020,EPI_ISL_419751,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/10
hCoV-19/Australia/VIC28/2020,EPI_ISL_419747,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/10
hCoV-19/Australia/VIC27/2020,EPI_ISL_419746,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/10
hCoV-19/Australia/VIC20/2020,EPI_ISL_419741,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/08
hCoV-19/Australia/VIC24/2020,EPI_ISL_419739,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/09
hCoV-19/Australia/VIC17/2020,EPI_ISL_419736,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/07
hCoV-19/Australia/VIC13/2020,EPI_ISL_419733,A,S,Oceania_/_Australia_/_Victoria,2020/01/31
hCoV-19/Australia/VIC126/2020,EPI_ISL_419728,A.2,S,Oceania_/_Australia_/_Victoria,2020/03/20
hCoV-19/Australia/VIC117/2020,EPI_ISL_419727,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/19
hCoV-19/Australia/VIC118/2020,EPI_ISL_419719,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/20
hCoV-19/Australia/VIC115/2020,EPI_ISL_419717,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/19
hCoV-19/Australia/VIC110/2020,EPI_ISL_419716,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC111/2020,EPI_ISL_419715,A.1,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/Australia/VIC108/2020,EPI_ISL_419714,A.3,S,Oceania_/_Australia_/_Victoria,2020/03/18
hCoV-19/USA/VA-DCLS-0021/2020,EPI_ISL_419713,A.p7_or_A,S,North_America_/_USA_/_Virginia,2020/03/11
hCoV-19/USA/VA-DCLS-0017/2020,EPI_ISL_419711,A.1,S,North_America_/_USA_/_Virginia,2020/03/11
hCoV-19/Spain/PaisVasco201602/2020,EPI_ISL_419709,A.2,S,Europe_/_Spain_/_BasqueCountry,2020/03/04
hCoV-19/USA/NY-NYUMC37/2020,EPI_ISL_419698,A,S,North_America_/_USA_/_New_York_/_Manhattan,2020/03/18
hCoV-19/USA/NY-NYUMC35/2020,EPI_ISL_419696,A,S,North_America_/_USA_/_New_York_/_Manhattan,2020/03/18
hCoV-19/Spain/Valencia22/2020,EPI_ISL_419686,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia21/2020,EPI_ISL_419685,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/10
hCoV-19/Spain/Valencia20/2020,EPI_ISL_419684,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia19/2020,EPI_ISL_419683,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/08
hCoV-19/Spain/Valencia18/2020,EPI_ISL_419682,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/10
hCoV-19/Spain/Valencia15/2020,EPI_ISL_419679,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/02
hCoV-19/Spain/Valencia14/2020,EPI_ISL_419678,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/Spain/Valencia12/2020,EPI_ISL_419676,A.2,S,Europe_/_Spain_/_Comunitat_Valenciana_/_Valencia,2020/03/09
hCoV-19/USA/FL_5091/2020,EPI_ISL_419560,A_or_B.1.1,S,North_America_/_USA_/_Florida,28-FEB-2020
hCoV-19/USA/CT-Yale-037/2020,EPI_ISL_419526,A.1,S,North_America_/_USA_/_Connecticut,2020/03/16
hCoV-19/USA/CT-Yale-034/2020,EPI_ISL_419524,A.1,S,North_America_/_USA_/_Connecticut,2020/03/15
hCoV-19/Wales/PHWC-2469B/2020,EPI_ISL_419438,B.1,O,Europe_/_United_Kingdom_/_Wales,2020/03/18
hCoV-19/USA/MN64-MDH64/2020,EPI_ISL_419392,A.1,S,North_America_/_USA_/_Minnesota,2020/03/13
hCoV-19/USA/MN63-MDH63/2020,EPI_ISL_419391,A.1,S,North_America_/_USA_/_Minnesota,2020/03/14
hCoV-19/USA/VA-DCLS-00011/2020,EPI_ISL_419263,A.1,S,North_America_/_USA_/_Virginia,2020/03/10
hCoV-19/USA/VA-DCLS-00010/2020,EPI_ISL_419262,A.1,S,North_America_/_USA_/_Virginia,2020/03/09
hCoV-19/Spain/PaisVasco201607/2020,EPI_ISL_419240,A.2,S,Europe_/_Spain_/_Basque_Country,2020/03/03
hCoV-19/Spain/PaisVasco201493/2020,EPI_ISL_419238,A.2,O,Europe_/_Spain_/_Basque_Country,2020/03/05
hCoV-19/Spain/LaRioja201575/2020,EPI_ISL_419234,A.2,S,Europe_/_Spain_/_LaRioja,2020/03/03
hCoV-19/Spain/Canarias201495/2020,EPI_ISL_419233,A.2,S,Europe_/_Spain_/_Canary_Islands,2020/03/04
hCoV-19/Spain/Andalucia201617/2020,EPI_ISL_419230,A.5,S,Europe_/_Spain_/_Andalusia,2020/03/05
hCoV-19/Singapore/20/2020,EPI_ISL_418993,A,S,Asia_/_Singapore,2020/01/29
hCoV-19/USA/VA-DCLS-0004/2020,EPI_ISL_418958,A.1,S,North_America_/_USA_/_Virginia,2020/03/17
hCoV-19/USA/VA-DCLS-0003/2020,EPI_ISL_418957,A.1,S,North_America_/_USA_/_Virginia,2020/03/17
hCoV-19/USA/VA-DCLS-0002/2020,EPI_ISL_418956,A.1,S,North_America_/_USA_/_Virginia,2020/03/17
hCoV-19/USA/WA-UW390/2020,EPI_ISL_418955,A.1,S,North_America_/_USA_/_Washington,2020/03/15
hCoV-19/USA/WA-UW387/2020,EPI_ISL_418952,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW385/2020,EPI_ISL_418950,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW384/2020,EPI_ISL_418949,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW383/2020,EPI_ISL_418948,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/UN-UW382/2020,EPI_ISL_418947,A.1,S,North_America_/_USA,2020/03/16
hCoV-19/USA/IL-UW381/2020,EPI_ISL_418946,A.1,S,North_America_/_USA_/_Illinois,2020/03/12
hCoV-19/USA/WA-UW379/2020,EPI_ISL_418945,A.1,S,North_America_/_USA_/_Washington,2020/03/15
hCoV-19/USA/WA-UW378/2020,EPI_ISL_418944,A.1,S,North_America_/_USA_/_Washington,2020/03/15
hCoV-19/USA/WA-UW376/2020,EPI_ISL_418943,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW375/2020,EPI_ISL_418942,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW374/2020,EPI_ISL_418941,A.1,S,North_America_/_USA,2020/03/01
hCoV-19/USA/WA-UW373/2020,EPI_ISL_418940,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW372/2020,EPI_ISL_418939,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW371/2020,EPI_ISL_418938,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW370/2020,EPI_ISL_418937,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW369/2020,EPI_ISL_418936,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW368/2020,EPI_ISL_418935,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW367/2020,EPI_ISL_418934,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW364/2020,EPI_ISL_418931,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW363/2020,EPI_ISL_418930,A.1,S,North_America_/_USA_/_Washington,2020/03/17
hCoV-19/USA/WA-UW361/2020,EPI_ISL_418928,A.1,S,North_America_/_USA_/_Washington,2020/03/15
hCoV-19/USA/WA-UW360/2020,EPI_ISL_418927,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW355/2020,EPI_ISL_418922,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/UN-UW354/2020,EPI_ISL_418921,A.1,S,North_America_/_USA,2020/03/16
hCoV-19/USA/IL-UW350/2020,EPI_ISL_418917,A.1,S,North_America_/_USA_/_Illinois,2020/03/14
hCoV-19/USA/WA-UW347/2020,EPI_ISL_418914,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW345/2020,EPI_ISL_418912,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW344/2020,EPI_ISL_418911,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW343/2020,EPI_ISL_418910,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW342/2020,EPI_ISL_418909,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW341/2020,EPI_ISL_418908,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW340/2020,EPI_ISL_418907,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW339/2020,EPI_ISL_418906,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW338/2020,EPI_ISL_418905,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW336/2020,EPI_ISL_418903,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/MN-UW334/2020,EPI_ISL_418901,A.1,S,North_America_/_USA_/_Minnesota,2020/03/13
hCoV-19/USA/WA-UW332/2020,EPI_ISL_418899,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW330/2020,EPI_ISL_418897,A.3,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW325/2020,EPI_ISL_418892,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW323/2020,EPI_ISL_418890,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW321/2020,EPI_ISL_418888,A.1,O,North_America_/_USA_/_Washington,2020/03/15
hCoV-19/USA/WA-UW320/2020,EPI_ISL_418887,A.1,S,North_America_/_USA_/_Washington,2020/03/14
hCoV-19/USA/WA-UW319/2020,EPI_ISL_418886,A.1,S,North_America_/_USA_/_Washington,2020/03/15
hCoV-19/USA/WA-UW317/2020,EPI_ISL_418884,A.1,S,North_America_/_USA_/_Washington,2020/03/15
hCoV-19/USA/WA-UW316/2020,EPI_ISL_418883,A.1,O,North_America_/_USA_/_Washington,2020/03/14
hCoV-19/USA/WA-UW315/2020,EPI_ISL_418882,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-UW314/2020,EPI_ISL_418881,A.1,S,North_America_/_USA_/_Washington,2020/03/14
hCoV-19/USA/WA-UW309/2020,EPI_ISL_418877,A.1,S,North_America_/_USA_/_Washington,2020/03/24
hCoV-19/USA/WA-UW306/2020,EPI_ISL_418874,A.1,O,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW305/2020,EPI_ISL_418873,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW304/2020,EPI_ISL_418872,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/CT-UW303/2020,EPI_ISL_418871,A,S,North_America_/_USA_/_Connecticut,2020/03/14
hCoV-19/USA/WA-UW302/2020,EPI_ISL_418870,A.1,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW301/2020,EPI_ISL_418869,A.3,S,North_America_/_USA_/_Washington,2020/03/16
hCoV-19/USA/WA-UW300/2020,EPI_ISL_418868,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-UW299/2020,EPI_ISL_418867,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-UW298/2020,EPI_ISL_418866,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/VA-DCLS-0001/2020,EPI_ISL_418864,A.1,S,North_America_/_USA_/_Virginia,2020/03/17
hCoV-19/Canada/BC_8897642/2020,EPI_ISL_418855,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/11
hCoV-19/Canada/BC_8896915/2020,EPI_ISL_418854,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/11
hCoV-19/Canada/BC_8894200/2020,EPI_ISL_418853,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/11
hCoV-19/Canada/BC_8718874/2020,EPI_ISL_418852,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/07
hCoV-19/Canada/BC_8622445/2020,EPI_ISL_418851,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/13
hCoV-19/Canada/BC_8606204/2020,EPI_ISL_418850,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/13
hCoV-19/Canada/BC_8159203/2020,EPI_ISL_418848,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/05
hCoV-19/Canada/BC_8150537/2020,EPI_ISL_418847,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/12
hCoV-19/Canada/BC_7277381/2020,EPI_ISL_418843,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/12
hCoV-19/Canada/BC_6981299/2020,EPI_ISL_418841,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/11
hCoV-19/Canada/BC_6502001/2020,EPI_ISL_418840,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/12
hCoV-19/Canada/BC_4799711/2020,EPI_ISL_418830,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/09
hCoV-19/Canada/BC_4540462/2020,EPI_ISL_418829,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/10
hCoV-19/Canada/BC_4122951/2020,EPI_ISL_418826,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/10
hCoV-19/Canada/BC_4118226/2020,EPI_ISL_418825,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/10
hCoV-19/Canada/BC_3989992/2020,EPI_ISL_418823,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/09
hCoV-19/Canada/BC_3972884/2020,EPI_ISL_418822,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/10
hCoV-19/Canada/BC_3968175/2020,EPI_ISL_418821,A_or_A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/10
hCoV-19/Canada/BC_3842755/2020,EPI_ISL_418820,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/09
hCoV-19/Canada/BC_3808524/2020,EPI_ISL_418819,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/09
hCoV-19/Canada/BC_1318414/2020,EPI_ISL_418818,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/06
hCoV-19/Canada/BC_0554880/2020,EPI_ISL_418817,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/13
hCoV-19/Canada/BC_0443574/2020,EPI_ISL_418816,A.1,S,North_America_/_Canada_/_British_Columbia,2020/03/11
hCoV-19/Canada/MB_8/2020,EPI_ISL_418812,A.1,S,North_America_/_Canada_/_Manitoba,2020/03/12
hCoV-19/Japan/UT-NCGM02/2020,EPI_ISL_418809,A,S,Asia_/_Japan_/_Tokyo,1-FEB-2020
hCoV-19/USA/WA-NH24/2020,EPI_ISL_418791,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH23/2020,EPI_ISL_418790,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH22/2020,EPI_ISL_418789,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH21/2020,EPI_ISL_418788,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH20/2020,EPI_ISL_418787,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH19/2020,EPI_ISL_418786,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH18/2020,EPI_ISL_418785,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH17/2020,EPI_ISL_418784,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH14/2020,EPI_ISL_418783,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH13/2020,EPI_ISL_418782,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH12/2020,EPI_ISL_418781,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH11/2020,EPI_ISL_418780,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH10/2020,EPI_ISL_418779,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH9/2020,EPI_ISL_418778,A.1,S,North_America_/_USA_/_Washington,2020/03/13
hCoV-19/USA/WA-NH8/2020,EPI_ISL_418777,A.1,S,North_America_/_USA_/_Washington,2020/03/13
